beta_FM	beta_MF	P_FBB	P_FNB	P_FTS	pmf	pmc	f_mf	f_mc	df_BB	df_NB	df_TS	dm_BB	dm_NB	dm_TS	Z	CCBB_FBB	CCNB_FNB	CFBB_CBB1	CFNB_CNB1	CCTS_FTS	f_FBB	f_FNB	f_FTS	t_gamma	eta_T
0.000657309	0.00135051	0.004924744	0.017448567	0.098506552	0.45481825	0.46959008	0.33264425	0.375905367	2.099323698	4.49923572	11.80785076	9.235186615	6.241441684	3.009756723	0.403997648	897.8015279	143.5157952	21.53752253	28.53710249	9.946186293	0.662003118	0.627357385	0.263080767	0.024887422	0.091789582
0.000618967	0.001356346	0.009142005	0.010839267	0.138323774	0.431125317	0.420826956	0.322448224	0.698333681	2.060203263	5.751969018	8.433614378	8.199054126	9.544210846	7.768265095	0.038609632	390.4184401	150.3588276	36.88095609	18.70846507	8.03121222	0.416340615	0.542756934	0.182720792	0.026964499	0.118024665
0.000644578	0.000654045	0.008428237	0.013652427	0.102314243	0.212778424	0.486754518	0.267569355	0.703859973	3.009384816	4.226963442	14.98201035	9.511724757	8.48762314	1.984273396	0.526306615	363.8213719	133.6560171	44.52351872	45.34170529	9.18238553	0.457200646	0.583762127	0.138192205	0.039739312	0.070240401
0.000672475	0.000837951	0.009266844	0.01296303	0.173226594	0.314234074	0.429787094	0.319686279	0.745441263	4.822773566	2.531524971	7.532282271	5.948258772	9.195642944	3.114970266	0.509645352	1090.538836	252.9344503	20.06987509	24.79503616	7.768498053	0.580316611	0.607824426	0.149783703	0.035189102	0.04858004
0.000662663	0.001485635	0.004496967	0.016592078	0.137965	0.188063998	0.50630582	0.469797296	0.586831952	3.879680818	3.421450155	6.033779642	6.367309367	7.395861751	7.76775395	0.338038536	824.9479686	244.6445491	40.81322366	15.74207304	5.40246098	0.711307935	0.640463424	0.337055626	0.030260289	0.082473058
0.000638017	0.000907096	0.008716028	0.020692595	0.001972743	0.291598497	0.310940891	0.42119544	0.611209312	2.970131144	4.484397539	14.49546597	5.137165133	7.21609493	7.927749673	0.96126636	1072.433133	227.642513	35.72907673	13.80981032	23.39831491	0.665055838	0.432676666	0.289533497	0.031616696	0.071409841
0.000751516	0.001048838	0.006472671	0.006112512	0.004387342	0.435576685	0.535632195	0.287783815	0.589535703	1.946656967	5.97194001	13.59770876	5.669632113	9.781904412	6.405058811	0.45785169	825.5112559	131.725463	38.20076449	21.81909096	18.59403958	0.633903627	0.594695865	0.301732584	0.02370734	0.02801181
0.000755145	0.001029969	0.001612455	0.021070548	0.082747498	0.463129961	0.41479765	0.344656515	0.714678341	4.694110508	1.920197036	10.52273529	5.622757626	5.368596165	2.318392207	0.297366232	274.0734137	97.58930946	41.93308935	21.67502131	13.83062284	0.410348166	0.531429616	0.294982932	0.027663678	0.047012222
0.000715131	0.000937327	0.009667671	0.027358389	0.011434513	0.272188624	0.379569645	0.293288005	0.695618308	4.784860329	1.390196625	14.67589448	5.21801032	6.443118727	1.539253475	0.865578661	478.8946783	105.7173563	40.5253287	25.16918597	15.82876713	0.631848989	0.436572164	0.135539003	0.02848573	0.137533901
0.000742676	0.000788588	0.004005694	0.014184911	0.119662775	0.20596207	0.539624405	0.461901163	0.361440354	1.448100157	4.153386449	6.006917029	5.745575888	5.666538576	6.125744363	0.113463536	992.0084831	220.0124508	20.20349885	32.69061153	13.30324896	0.515833536	0.621156741	0.288812801	0.024274186	0.10880002
0.000688349	0.001501688	0.006407271	0.00577645	0.078103201	0.122393373	0.511086203	0.279987756	0.356162788	4.226757631	3.064277431	10.75032529	6.448680633	9.615430334	1.941698745	0.011945439	747.0687777	208.9537303	26.31590504	24.24924214	9.764977748	0.657054351	0.656252942	0.195758903	0.023892556	0.056502461
0.000701169	0.001069329	0.003725366	0.026784661	0.032421314	0.473705864	0.546789489	0.288902994	0.442136444	1.448623761	2.37811736	7.448906667	8.236187382	6.039158575	8.355381383	0.906584271	277.2573936	50.54458969	45.06007677	41.5415885	9.153283113	0.426632591	0.568282947	0.355401304	0.02728242	0.022960457
0.000764644	0.000753039	0.001982498	0.016833132	0.026970258	0.152389647	0.50353287	0.435100201	0.474693299	3.810828945	5.290034072	11.13278372	8.632129725	9.210389204	6.130118726	0.315078044	672.0362189	139.2692934	28.31753403	31.74350856	10.00538238	0.500114066	0.543978629	0.339013665	0.035854775	0.0770583
0.000711138	0.001280234	0.010195549	0.020582085	0.033653225	0.155405336	0.527846733	0.426005052	0.642761601	4.817247644	5.063954851	10.55042322	6.068590175	8.615625536	2.996711431	0.880966771	304.2812194	165.7450531	44.46874733	27.63837131	7.505532834	0.599910859	0.671854334	0.197645879	0.033679946	0.064459005
0.00072637	0.000998257	0.007709429	0.009157568	0.095322014	0.130959041	0.310219863	0.317273817	0.458648947	2.831883459	2.17919816	8.58416167	6.427002951	5.657359844	5.705899016	0.962890729	1053.059679	250.4375887	12.82460675	34.22910584	7.172774786	0.593558281	0.661862674	0.26779752	0.036429546	0.007237188
0.000635977	0.000711531	0.006290915	0.013788687	0.01302695	0.339459766	0.418534946	0.459671547	0.462482008	5.131947159	2.257785532	13.07495389	6.019151471	5.601329086	1.075492072	0.890518632	765.7376986	89.58650564	47.83061473	42.12741122	22.82458594	0.751302453	0.410937292	0.182148087	0.030542722	0.07563866
0.000667777	0.001370642	0.008677724	0.027037667	0.091970843	0.323988636	0.397208644	0.316948712	0.679512744	3.188280702	3.744664197	5.271397612	5.825895264	9.878461623	4.474135221	0.851730578	980.7338787	144.4878953	12.29485978	37.71345897	7.925517023	0.575500086	0.671764598	0.348017924	0.031590763	0.061599241
0.000664508	0.001397648	0.0042607	0.024720135	0.052969937	0.18194562	0.492176207	0.35657765	0.793542835	3.159614404	3.562606414	7.752696441	7.781129631	9.273194977	4.861081313	0.978060461	451.7620314	173.7028057	25.93402258	26.27183499	6.702807881	0.488416008	0.672657551	0.269826198	0.032736254	0.048742146
0.000765176	0.000629136	0.001013744	0.008997332	0.114412456	0.212951473	0.313135325	0.388586016	0.512997857	3.511359987	4.8158884	10.51768298	5.73691116	8.64624194	5.277121497	0.896351186	419.8243175	101.7019803	31.05307313	16.41240558	6.597149013	0.639998414	0.477366123	0.197313733	0.024049441	0.070538337
0.000638882	0.001481648	0.006808078	0.013913025	0.036426711	0.246177062	0.540343051	0.341451533	0.394305374	3.538034846	5.427639909	14.81672473	8.282628756	9.176619001	3.906249751	0.300006362	295.982263	85.76171312	31.65072526	17.65103705	15.30784409	0.597374186	0.539623761	0.14061772	0.037396855	0.133089006
0.00061218	0.000611003	0.001916796	0.025798248	0.015009143	0.148651161	0.385999986	0.445446844	0.547015326	1.108473319	5.600111537	13.18204633	7.074853309	9.73871534	7.390530965	0.906888979	766.9861203	216.8558006	35.76266143	46.01732255	13.58783018	0.424368105	0.646050084	0.214028804	0.026660919	0.15064865
0.000631743	0.000660527	0.003613147	0.009900427	0.122340872	0.133003147	0.351432915	0.358763647	0.730516943	4.02955471	2.727548329	13.06952649	9.177910899	9.745699687	7.754630637	0.136077602	780.010411	241.6860102	44.10926769	18.48971696	12.24583372	0.580062144	0.435033868	0.284314032	0.035566277	0.150862555
0.000779001	0.001077903	0.01014325	0.022529893	0.02264686	0.234037928	0.575106259	0.410588028	0.685048337	2.381528258	3.742524141	10.27556633	6.943394795	6.280081861	5.120648854	0.121189598	756.5757011	231.5851059	28.69523038	12.02751683	9.606656986	0.618919595	0.553642794	0.118417352	0.037838317	0.021013816
0.000706415	0.00140451	0.009717683	0.003314159	0.037584925	0.226928709	0.511220749	0.293997441	0.401440566	4.58758105	1.488776813	11.26678427	8.235796438	6.977918109	7.551384912	0.966653563	846.6110528	247.6069072	34.99986632	16.7556891	7.600059149	0.74008985	0.620916347	0.327810638	0.033720404	0.130990635
0.000674612	0.000810684	0.006112918	0.017302344	0.070314282	0.302352785	0.388005924	0.40919463	0.676860132	5.044936649	2.995234374	7.815852023	5.030941291	5.067063878	8.477484768	0.990661523	558.4540264	176.5107447	47.57251872	14.90544555	16.70303656	0.739117158	0.654941184	0.341374035	0.030969629	0.047859733
0.000662915	0.001234177	0.009775732	0.018929802	0.007249383	0.169316067	0.373035558	0.445757075	0.656142163	2.154138578	4.846230793	7.491429837	5.614472212	7.488860059	3.29213083	0.867739238	401.724863	163.5486409	44.44519404	36.88244901	4.191832484	0.544918129	0.66767798	0.175885445	0.025212894	0.03429043
0.000795767	0.001516298	0.007262149	0.014807773	0.019500957	0.308006212	0.367962146	0.400094411	0.683918569	5.949282696	5.798763745	7.664896927	6.443517384	6.747610992	1.103490648	0.997145995	690.1201018	212.1879759	39.10782758	12.77921552	7.218490965	0.724941908	0.641998619	0.26613836	0.028284339	0.065994669
0.00078793	0.001176724	0.006501903	0.029771702	0.064202668	0.134751468	0.453768949	0.367301404	0.38610253	2.574927274	4.774629089	10.7248953	8.437922283	5.196548328	1.985970004	0.688880522	1030.517757	59.69689996	24.32182931	26.15103613	10.95725914	0.724097356	0.520220557	0.224894873	0.027304413	0.084685385
0.000615945	0.001088804	0.004930327	0.018960518	0.011316397	0.332580082	0.396972624	0.435547716	0.671498895	5.276557594	4.55586185	12.77009039	8.291243565	7.809881409	9.446589626	0.890664695	848.2000262	96.22512837	31.85932288	22.52940236	18.39254418	0.640414184	0.578600087	0.125717073	0.034796775	0.019629159
0.000689676	0.000718073	0.002849645	0.020091664	0.082952381	0.381081026	0.496786789	0.404635563	0.5242149	3.842152386	4.551994881	6.428942011	6.6314863	5.655009702	5.121162805	0.151792921	746.3623331	164.867898	44.9617034	28.553281	17.74621338	0.549236079	0.579430385	0.191118267	0.024603411	0.035558433
0.000610631	0.000790754	0.00815201	0.020276018	0.191920446	0.325303324	0.317668271	0.317835274	0.354331543	1.392395951	2.900706277	10.44762702	7.692387408	6.522812047	9.562498223	0.564167113	412.506936	268.978217	36.21906901	12.78162272	11.22908705	0.417623661	0.533848315	0.235124848	0.032923933	0.027261069
0.000706581	0.000892312	0.010695506	0.004821454	0.009048798	0.302502206	0.317314342	0.444047964	0.592494695	3.471548201	5.32041256	8.18948684	9.028960504	7.366578946	7.452722273	0.097607599	657.3760644	123.456735	41.14784782	26.95659883	21.39966278	0.580525071	0.448287015	0.302923477	0.039120773	0.019178658
0.000770143	0.000721725	0.004054775	0.0042594	0.029142067	0.158189334	0.514435858	0.42918839	0.418193718	4.249874275	3.727681073	5.80954474	9.835225617	6.845101236	9.355192548	0.602117148	980.1498496	307.5114807	15.70446252	15.07119292	4.269114172	0.491782986	0.518071946	0.19973735	0.039737308	0.155043091
0.000715543	0.001024534	0.008538809	0.008152633	0.018019073	0.28725365	0.560540321	0.260657282	0.435456481	2.40693913	3.744831391	13.51303594	7.803135576	6.683969271	1.133850615	0.126731333	678.6618357	152.3110763	22.92232144	25.10343324	13.90116878	0.553746224	0.509562117	0.128939772	0.030354102	0.056281805
0.000767127	0.001190092	0.001395864	0.026675917	0.044616422	0.227801658	0.296121194	0.287997114	0.466246667	5.599724798	5.684670496	6.251834947	7.39088893	5.933338769	6.753199307	0.216175576	1023.058697	89.13423303	36.32436598	14.79392163	21.3627502	0.795651926	0.415215437	0.273976501	0.030409331	0.004509807
0.000650969	0.001599151	0.005961299	0.014602647	0.179315457	0.206159787	0.365215477	0.393834816	0.345365218	4.58650425	3.214708672	10.74678682	5.699004214	8.052697107	6.423647047	0.288953229	611.6795041	81.61526476	16.21741459	20.46789815	9.137170374	0.588323252	0.48901822	0.203311313	0.038239547	0.091569212
0.000600681	0.00124373	0.00801151	0.013893752	0.024014694	0.454657428	0.461874244	0.346085916	0.681405381	1.197993627	3.658558342	13.82605426	6.042151776	8.044872132	7.840641632	0.584540464	529.0868518	111.4885043	46.3825958	17.87257959	3.979300373	0.554216882	0.421132098	0.166879137	0.036951184	0.105762208
0.000625027	0.000624042	0.005367489	0.002267481	0.196466518	0.419981045	0.451011263	0.324256654	0.508621505	5.619945559	5.859494536	9.362434472	7.365440949	6.136066554	8.69275949	0.346143471	476.9430367	97.06787514	36.65300538	47.57479364	10.8608754	0.474236258	0.466812031	0.337441108	0.037509215	0.057658709
0.000603821	0.001073703	0.008770839	0.009187183	0.042266564	0.385246696	0.336076827	0.375180605	0.373243638	2.473695324	3.796128932	12.30433508	7.132591203	7.852641429	2.068083429	0.413682467	808.7015643	155.8373076	30.10934482	19.98680905	10.48400753	0.579825424	0.465951585	0.260463448	0.032710068	0.13288986
0.000605787	0.000895078	0.009862882	0.003385989	0.040367297	0.392446076	0.569106404	0.401470375	0.444903994	3.306829891	2.564974363	13.81900623	6.258391557	9.584827157	9.757338561	0.579835037	522.3364462	117.7985425	29.83202001	40.89900774	4.95284159	0.461682325	0.520725772	0.163070394	0.03352533	0.030782514
0.000655063	0.001399078	0.01014757	0.002001297	0.027514388	0.299677846	0.436104246	0.328784683	0.658333142	2.59202089	4.511562219	8.198737109	6.901340824	5.27227782	1.677079696	0.738412623	517.586061	64.00121398	23.95847341	39.56955444	11.29774684	0.542036434	0.571096923	0.248519608	0.0295215	0.145271789
0.00070631	0.001595796	0.001801022	0.011326069	0.042677363	0.450326953	0.281740492	0.300054145	0.71122817	3.231245233	4.383547632	14.17287596	8.459775603	5.858725607	5.246213541	0.448198449	256.3060805	69.73254644	35.74844955	13.03763475	8.47650011	0.412675732	0.451206723	0.235325214	0.036218466	0.007981448
0.000697269	0.001243925	0.004325545	0.018759307	0.075249105	0.481692975	0.413390333	0.293596714	0.719925281	4.710821718	5.916026074	13.65482059	6.543355126	5.922065061	7.941367006	0.480392266	718.0321153	94.28715533	15.6127544	30.5533188	3.368958407	0.444277974	0.562599995	0.244591821	0.026530503	0.1517358
0.000698493	0.001301197	0.001100322	0.015960409	0.173628099	0.122819225	0.507447692	0.275248996	0.443133442	3.483128412	3.091265902	12.09025926	6.498474329	8.051448074	6.5325586	0.605131175	453.1992201	175.550844	17.71951638	19.98730293	8.054439087	0.643750517	0.665185992	0.385363071	0.026514659	0.067850805
0.000664451	0.001154129	0.009135911	0.02211646	0.005494099	0.283597857	0.514378263	0.465708301	0.627097844	5.299001867	3.142635476	12.88083131	6.704251844	9.220219408	4.173915611	0.89779137	784.1711828	169.5138155	37.09786751	19.11424643	13.52698897	0.658924517	0.533879742	0.166241088	0.02583019	0.106175785
0.000796953	0.000780424	0.01035828	0.01208484	0.054216809	0.318545516	0.345436206	0.318499781	0.664815283	5.847298168	4.855568062	7.909805034	6.778171312	6.395906964	7.650000251	0.644226785	1050.578511	106.6629705	17.08406846	38.91516521	12.35389192	0.537646258	0.536478915	0.359983306	0.036726456	0.031471759
0.000737068	0.000605453	0.00109094	0.015176563	0.178963747	0.174214576	0.381588025	0.372137089	0.559125381	1.130343981	4.150160636	11.45103284	9.876057674	5.483066777	9.250744767	0.286805795	927.8706944	45.51503074	37.3231188	23.57150854	13.64542455	0.645851123	0.437597775	0.257801807	0.028147556	0.0369719
0.000779005	0.000962096	0.008144973	0.005141519	0.138207447	0.265911259	0.464532459	0.381946119	0.529261011	4.135749957	5.706282352	10.41849028	9.080563391	7.540061366	2.683096377	0.184755586	777.7153765	96.28125484	42.22954601	33.75631397	4.118112077	0.665180192	0.510605698	0.354013034	0.037607037	0.125880042
0.000724678	0.001027034	0.001799769	0.004750169	0.089822704	0.184063342	0.355283837	0.260811903	0.331793456	2.573600528	1.31695857	9.207342492	9.321735662	6.902892127	5.6042633	0.290218311	498.6998178	69.94642292	36.56586445	44.53095145	4.350798825	0.609922771	0.416599913	0.114700477	0.024068509	0.071686213
0.000615306	0.000956768	0.00221867	0.023630635	0.100211069	0.448357105	0.495046292	0.390126157	0.731120029	4.142352022	3.265361634	12.58514583	5.97352584	7.143625649	6.560310391	0.547837185	1027.17963	244.4657983	33.04442361	14.69293108	15.01332915	0.635018399	0.605322947	0.275325394	0.035638751	0.106640272
0.000717819	0.000818137	0.001772704	0.022012154	0.093299219	0.484726999	0.402445857	0.325403792	0.422810165	1.999505087	5.24646208	11.86061763	9.570293046	7.93750867	3.025433587	0.948264256	1071.020935	123.6083646	16.41452266	15.50472403	6.458372797	0.520760976	0.424759657	0.168232477	0.024531104	0.136110631
0.000646784	0.001280656	0.001300405	0.025617857	0.022021698	0.365972129	0.298868602	0.463732093	0.328551053	5.629528673	3.953654645	7.556729558	9.18914598	9.781174608	2.405594393	0.915538059	684.1623162	74.94166105	32.6450451	39.01640589	7.0342976	0.759932988	0.571580913	0.183600773	0.030450761	0.037010493
0.000640562	0.001524106	0.007698397	0.018022436	0.189847042	0.181344608	0.522139835	0.306834523	0.470241489	1.333541686	2.753610482	7.679750122	6.391436356	8.606343364	2.071246079	0.346870355	984.3032315	158.8848686	45.19314249	12.91837073	5.935430297	0.741793754	0.551837509	0.325925841	0.029839124	0.016234865
0.000618981	0.001570484	0.004188492	0.025642352	0.164858612	0.360501251	0.334015049	0.325445677	0.334701568	2.998749131	5.503444295	7.590839266	8.835758164	8.880011587	1.03150356	0.285567162	848.1634605	80.81153409	31.37814665	20.34505051	10.18690007	0.811950547	0.471427979	0.168451771	0.025487684	0.097734858
0.000692547	0.001391587	0.010002585	0.017571528	0.024850763	0.256766176	0.514271963	0.261526712	0.77086488	3.928921559	2.483976927	13.4965948	6.761143391	9.335852492	1.380417393	0.447282175	835.3729968	189.6155623	29.66710718	14.55393063	6.73107473	0.640870551	0.589374294	0.231567322	0.033342322	0.055871917
0.000708412	0.000620417	0.001472164	0.022575929	0.123817678	0.386031853	0.373473733	0.415419722	0.469491352	4.326720437	4.107961568	6.235645146	6.559862161	6.900890377	9.470691827	0.977604894	392.145686	58.23258034	32.92650928	43.55773086	5.571494784	0.793601189	0.53935548	0.220457608	0.036832791	0.115512779
0.000739514	0.001584892	0.003058001	0.00427996	0.003026782	0.398481415	0.41489966	0.428399089	0.409051574	4.200634864	4.107662624	12.15813823	8.403088591	9.031365127	6.539096903	0.477922115	661.9401176	137.5152074	14.07208573	20.18248239	5.188978699	0.492173945	0.596208492	0.337486009	0.028673971	0.092932652
0.000753099	0.001081822	0.00750803	0.015410437	0.011062548	0.215226695	0.308561591	0.385877465	0.568859508	5.647131758	5.080439636	12.89452123	9.685902193	9.230737297	8.975817364	0.620491075	424.8721849	62.00006897	37.1146967	39.35114086	16.277539	0.605542931	0.486393961	0.360206542	0.023650702	0.110941715
0.000741544	0.000990466	0.01078	0.015663823	0.043427223	0.352583192	0.46627471	0.301675276	0.75367569	3.282785704	3.654840603	9.084047134	7.551780629	5.032321384	7.45721899	0.170365332	979.3501155	214.8172424	43.25450997	29.47649433	11.42527952	0.709849429	0.673715633	0.11729032	0.039021383	0.048006404
